,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,Category
0,-0.02916952386724055,0.5022828327807166,-0.8261758385332826,-0.11315133027207314,-0.4109690006086563,-0.8441338206725735,-1.3860855274034254,0.15321544441814433,1.1476729321112022,-0.6530108049110271,-0.6941067800951249,0.6298247821067552,0.7765001560156537,0.3738778430804935,1.0568417756863355,-1.014645256942902,0.6401716815284604,-1.2503997042443284,0.510765644342722,0.6509965323669884,6
1,-1.264347748670207,1.943284486705285,1.2153072492870394,-0.5662309911820164,1.3444728331504798,-0.15558329138601693,0.6741838090066156,-1.8975247460583906,0.4066929661069699,-0.8304457394486646,2.572788198785745,0.684160137504175,-2.4633254942441667,0.43133824936046716,0.7473286684028908,0.3109339491477947,-0.5160121364902275,-0.3503944208366173,-0.19716057229672299,0.07096633732996857,2
2,-1.3710522143909323,0.5265130104900995,-0.7889714286653687,-1.3115060564483758,1.313299418181767,-0.7971800500705439,1.6241524251413926,-0.6345994485775213,-0.053491415318921647,-2.1285722176121555,0.13252895192913683,-0.03991212582811396,-1.542564316403779,0.2532931678180024,0.890870488086958,0.26512159643368965,0.91576678382535,-0.43081367431184014,0.19161678796910783,0.609861022246104,7
3,1.2500086065358982,1.1703466294397544,-0.7028323082682941,0.6841453751427573,-0.20913401577387097,-0.11160511147083398,1.082187171378618,-0.02982196646048365,-0.09742623213428231,0.6664894105845386,2.054973040996512,1.0490918839195078,-0.8251279416137602,-0.3492549523404084,-0.927319920560063,0.21184267068999277,0.868785895275382,-0.10126076786001972,-0.6878823504697709,-1.5244442917970304,0
4,1.3045381963032758,0.06602234999676851,-0.15088321435135982,0.143023811301226,-0.38578794910511804,-1.8250267630232115,0.468162849646743,1.0472980258915066,0.2444204198267379,0.8058635174144405,0.9815053941234957,0.778808185420893,0.5870976854890891,-1.0762410520429118,0.19853809581735946,-0.623913081851104,0.19849568232161358,1.5848681439355474,1.0909393283014948,1.2624093094750437,3
5,-0.3413184934975989,-0.4439416509376757,1.1568452133326323,-1.28436046112799,0.2718293116322299,0.3498060277916294,1.3949091262721998,1.459621112971846,-0.6515215398225963,1.9008866399482431,0.10853678317433416,1.2695679236280564,-1.432956079611973,-1.4739384571623846,-0.015293363229818882,0.6997964319545009,-0.54321390104258,1.4422639688089587,1.694727202750451,-1.1630545614850143,5
6,0.9260260911155124,-0.7412366831760964,0.40236302192300544,-1.4521587534087907,1.6411524616876918,-0.8240017362398138,-2.1601533997431415,-1.081794568225111,0.5284815336531301,-0.5464336940317283,0.8229202355698426,-0.5806018588324572,-0.6041437584913684,-1.3056142313069388,1.4069124057336373,0.4092042425646223,0.26793003599903925,-0.12327432672495572,1.9125297616218138,1.929584251343682,2
7,0.5581900480199403,-1.5600884722691037,0.3504974477071112,0.18445674109503835,1.4303232685221738,-1.0602389667252636,0.5657402161408852,-1.647864443596035,-0.021044231436077875,-0.5141855403240214,0.2924245065959242,-0.39172672786158247,0.17577182080521167,0.9943170391892264,2.1227985759220274,0.5576563179711619,-0.6003094893440508,-0.4997276017364181,0.6824538287968147,-1.3458397052071234,0
8,0.031602892164006184,-0.49513852590974944,-0.2343120942565149,-0.9050174375308255,0.8384041414542911,0.5533256031788046,2.3484607720014536,-0.19260451081556637,0.194295871806823,-1.3009468012045957,-0.13029745728670128,1.6625753904130356,-0.42732743272906565,-0.2879505654822074,-0.03153826881637528,1.020101272597435,1.1493813308474259,1.2129236488825381,-1.1895318403060207,-1.8915758700179102,7
9,1.2230676224139978,-0.6950455815035181,0.4252459598510951,1.257833139210235,1.453405793987781,-0.38282484493003754,0.9319158713138546,0.43818560962975195,1.8318404149544176,0.3383950965957144,-1.1633199979001585,-0.4130953503301317,-1.348882653216505,-1.1958572102520004,-1.098978033848839,-1.0145607376128587,0.08760944579298988,-0.19953058454865397,-2.6302303196739634,-0.9101110939535949,1
10,-1.5485374917650898,1.1080569289567075,-0.14765966109741446,1.11913922989255,-0.164569500829049,-1.1362827397335913,-0.01605228481607835,0.26967690687004336,0.4323110835982069,-0.40395468128065964,-1.389817006594884,-0.21299678523905607,1.2414777975599927,-0.30993909284953197,1.2493587871404659,-0.29707598232423615,-0.6320808045335049,-0.4718237219922787,-0.4619492341422973,-0.3950117677487407,2
11,0.4022204346762523,-0.08001480862957235,-0.49169260082852256,-0.31869870640594944,-0.42714407514549807,-0.3436223527339249,-1.0688086794865947,1.553295532194868,1.0227031813875829,-0.3206672049091026,-0.3576338709186555,0.26778675164531457,-0.36596582819963,-1.3169697424175413,1.4329276579921486,-0.8451930766294655,-0.5168633429470001,0.6136350127384606,0.27974807812109076,0.599101970993818,1
12,-0.27359507428190266,0.29281095717898814,1.2496360457947144,0.1513177319681348,-1.3685893376845952,-0.10533699051738711,-0.5860909238414633,0.10037360288806785,0.6289413939713826,1.4779521592882923,0.14201172459429715,0.7579231728897097,-1.8817390492082922,0.3347109810276447,-1.3580307430342486,0.8849520590416985,1.4840302654030428,0.9822139468558607,0.37103265526003026,1.1951431393074199,4
13,-0.6792963881159665,0.7605847387145271,0.18975868341217403,1.2873696028150323,0.41657649176664724,0.4724714872228674,-0.049352002049174816,-1.957328050376179,-0.10134866964585798,0.564074786102409,-0.5991971956730203,-0.015548794594170315,1.2434339873171634,-1.218905867171317,-0.7703648368602735,-0.9652591016383556,0.5531998636655399,2.1863873480389007,0.05152705624070951,-2.100926912982394,0
14,-0.06901031991708279,-0.9137548831678567,-0.46630500801214103,0.31673949271654245,-0.22233503476978497,-0.9462043745419229,-0.41960820235881346,0.17455166117086326,0.3007372950602943,-0.5421925127129443,-1.1095838257335282,-2.7374093699820166,1.0182304054675124,-0.0012693719572898967,0.10733590487324833,-0.1463463676738621,-0.3970895054125104,0.8132682439483203,-0.4224801299924243,0.6030255589821252,1
